checkin_id,checkin_date,rating,comment,user_location,beer_name,beer_style,beer_abv,brewery_name,brewery_country,venue_name
1600926719,2026-09-12,3.5,"",Budapest,Give the People What They Really Want,Stout - Imperial / Double Pastry,10.0,Tuletorn Brewing,Estonia,Gero alaus parduotuvė
1600926761,2026-09-12,3.8,"",Minsk,Pievų Rūko,Lager - Pale,5.0,Mažas Alaus Cechas,Lithuania,Balkon
1600926774,2026-09-12,3.8,Нешта згубілася з учарашняга,"",Too Long For Oolong,Sour - Fruited,5.0,OneTwo,Romania,Putoja 2026
1600927329,2026-09-12,4.3,"","Haifa, IL","Motor Oil Vanilla, Chocolate & Coffee",Stout - Russian Imperial,12.0,Moersleutel Craft Brewery,Netherlands,Nisha Craft Capital
1600927368,2026-09-12,3.8,"","Vilnius, Lithuania",Foeder Helles (2025),Brett Beer,5.5,Lost Horizon Farm,Germany,Justės ir Bruknės urvelis
1600927433,2026-09-12,3.8,"","",Citywave,Lager - Other,5.0,Brick by Brick (Raudonų Plytų Alaus Dirbtuvės),Lithuania,Republic No.4
1600927737,2026-09-12,3.5,"","",ABRAKADABRA [ Drumstasis IPA ],IPA - New England / Hazy,5.4,Dundulis,Lithuania,Špunka
1600927830,2026-09-12,4.5,Не люблю нишу..литовского полтора крана...но что поделать остальное закрыто,"",Apricot X Orange X Lemon X Vanilla Smoothie Sour Ale,Sour - Smoothie / Pastry,4.5,Ārpus Brewing Co.,Latvia,Nisha Craft Capital
1600927862,2026-09-12,4.0,"","",God of the Guilty,IPA - New England / Hazy,6.5,Third Moon Brewing Company,Canada,Nisha Craft Capital
1600927877,2026-09-12,3.5,"","",Moko Maukas Akmeninis,Historical Beer - Steinbier,6.4,Dundulis,Lithuania,Špunka
1600928316,2026-09-12,3.5,"","",La Birra Blanche,Wheat Beer - Witbier / Blanche,5.1,La Birra Pub,Lithuania,La Birra
1600929390,2026-09-12,3.3,"",Minsk,Rinkuškių Porteris,Porter - Other,6.0,Rinkuškiai,Lithuania,Balkon
1600929721,2026-09-12,2.8,"",Limburg,Amber City Cherry,Fruit Beer,4.6,Maxima LT,Lithuania,
1600929971,2026-09-12,3.5,"","",The Name Is Bober,Pale Ale - American,5.0,Browar Rockmill,Poland,Nisha Craft Capital
1600930081,2026-09-12,4.0,"","",God of the Guilty,IPA - New England / Hazy,6.5,Third Moon Brewing Company,Canada,Nisha Craft Capital
1600930163,2026-09-12,4.3,"","",White Lie / Baltas Melas,Wheat Beer - Witbier / Blanche,4.2,Genys Brewing Co.,Lithuania,Šnekutis
1600930252,2026-09-12,3.3,👉,"",Šviesus,Lager - Pale,5.0,Būsi Trečias,Lithuania,Būsi Trečias
1600930301,2026-09-12,3.0,"",Valkininkai,Klausuċių Tropicus,Lager - Pale,0.0,Klausučių Bravoras (UAB Armėniukas),Lithuania,
1600930527,2026-09-12,3.0,"",Minsk,Rinkuškių Porteris,Porter - Other,6.0,Rinkuškiai,Lithuania,Republic No.4
1600930553,2026-09-12,2.5,"","",Ekstra,Lager - Dortmunder / Export,5.2,Švyturys,Lithuania,ibis Vilnius Centre
1600930734,2026-09-12,3.5,👈,"",APA,Pale Ale - American,5.0,Būsi Trečias,Lithuania,Būsi Trečias
1600930749,2026-09-12,3.8,"","",Ruoniai Vietų Neužleidžia,IPA - Session,4.5,Brick by Brick (Raudonų Plytų Alaus Dirbtuvės),Lithuania,Gero alaus parduotuvė
1600930761,2026-09-12,4.0,Муррожоное и на фэст🇨🇿,"",Sweet Joy: Hruškový Frgál,Sour - Smoothie / Pastry,3.3,Upside Down,Czech Republic,Nisha Craft Capital
1600930777,2026-09-12,4.0,"","",Gutstoutas,Stout - Oatmeal,5.0,Širvėnos bravoras DUNDULIS,Lithuania,Šnekutis
1600931204,2026-09-12,3.3,"",Teplice,Smetoniska Kwas,Non-Alcoholic - Other Beer,0.0,Volfas Engelman,Lithuania,Užupio kavinė
1600931456,2026-09-12,3.5,"","Helsinki, Finland",ABRAKADABRA [ Drumstasis IPA ],IPA - New England / Hazy,5.4,Dundulis,Lithuania,Špunka
1600931599,2026-09-12,3.5,"",Minsk,Spyglys,IPA - Session,5.3,Pilialaukis,Lithuania,MEATing ROOM
1600931968,2026-09-12,4.3,"",Brasov,Sunset Boulevard Chanard,IPA - New England / Hazy,6.0,Sparkle ✨,France,Nisha Craft Capital
1600932009,2026-09-12,4.3,"","Vilnius, Lithuania",GUESS WHAT? UKRAINE | 75% CITRA + ?,IPA - Imperial / Double New England / Hazy,7.9,ATELIER VRAI,Germany,Justės ir Bruknės urvelis
1600932073,2026-09-12,4.3,"","",Useless Warning,Mead - Cyser,13.3,Quantum Satis,Poland,Nisha Craft Capital
1600932534,2026-09-12,4.5,"","",Thin Red Line 4,Mead - Melomel,13.3,Quantum Satis,Poland,Nisha Craft Capital
1600932890,2026-09-12,3.8,"","",Münchner Hell / Münchner Lager / Original Munich Lager,Lager - Helles,4.9,Paulaner Brauerei,Germany,Peronas
1600933804,2026-09-12,2.8,"","",Bukowskio Ašara,Lager - Pale,5.0,Švyturys,Lithuania,Peronas
1600933866,2026-09-12,4.0,"","",Nelson Sauvin X Simcoe X Superdelic West Coast IPA,IPA - American,6.2,Ārpus Brewing Co.,Latvia,Nisha Craft Capital
1600934391,2026-09-12,3.0,Na ir koks čia lager pale? Nusigėręs baibokas beleką parašė. Taip ir kabo nesąmones. Nors poxuj yra.,Vilnius. Lithuania.,Bukowskio Ašara,Lager - Pale,5.0,Švyturys,Lithuania,Peronas
1600934949,2026-09-12,3.5,"","",Kvietinis,Wheat Beer - Hefeweizen,4.7,Būsi Trečias,Lithuania,Būsi Trečias
1600935188,2026-09-12,3.8,O dabar tikrai gerai. Kažkada kriauklėn beveik keliavo. Amen.,Vilnius. Lithuania.,Münchner Hell / Münchner Lager / Original Munich Lager,Lager - Helles,4.9,Paulaner Brauerei,Germany,Peronas
1600935391,2026-09-12,2.8,"",Vilnius ,Birra Italiana Premium,Lager - Pale,4.8,Birrificio Angelo Poretti,Italy,Žvėryno smuklė
1600935831,2026-09-12,0.0,"","",Hazelnut Brown Ale,Brown Ale - English,6.0,Sakiškės Brewery / Sakiškių Alus,Lithuania,Putoja Craft Beer Festival
1600935910,2026-09-12,4.0,"","",Denver,IPA - Imperial / Double New England / Hazy,9.2,Omnipollo,Sweden,Nisha Craft Capital
1600936046,2026-09-12,4.0,"","",Dark Forest / Tamsus Miškas,Porter - Baltic,6.0,Genys Brewing Co.,Lithuania,Šnekutis
1600936066,2026-09-12,3.5,"","",Golden Sour,Sour - Other,5.0,Panimoyhtiö Tuju,Finland,Nisha Craft Capital
1600936125,2026-09-12,4.0,"",Colorado,Ekstra,Lager - Dortmunder / Export,5.2,Švyturys,Lithuania,Prie Angelo
1600936630,2026-09-12,0.0,"",Vilnius,1664 Blanc,Wheat Beer - Witbier / Blanche,5.0,Brasseries Kronenbourg,France,Tashkent Nr. 1
1600937512,2026-09-12,3.5,"","",Golden Sour,Sour - Other,5.0,Panimoyhtiö Tuju,Finland,Nisha Craft Capital
1600937809,2026-09-12,3.5,"","",Medūzos Vietinių Nekanda (Local Jellyfish Don't Sting),IPA - Fruited,5.3,Brick by Brick (Raudonų Plytų Alaus Dirbtuvės),Lithuania,Gero alaus parduotuvė
1600938389,2026-09-12,2.8,"",Wuppertal,Bistrampolio Dvaro Šviesusis / Bistrampolio Dvaro Light / Muižas Gaišais Alus,Lager - Pale,5.0,Aukštaitijos Bravorai,Lithuania,Uzupio Res Publika
1600939056,2026-09-12,3.0,"",Wuppertal,Bistrampolio Dvaro Tamsusis / Bistrampolio Dvaro Dark,Lager - Dark,5.5,Aukštaitijos Bravorai,Lithuania,"Užupis mermaid, palm and angel – symbols of the Republic of Užupis"
1600939084,2026-09-12,3.5,"",Wuppertal ,Bistrampolio Dvaro Tamsusis / Bistrampolio Dvaro Dark,Lager - Dark,5.5,Aukštaitijos Bravorai,Lithuania,One for All
1600939520,2026-09-12,3.3,"","",Juodaragio Regyklos Kadaginė IPA,IPA - Farmhouse,5.0,Dundulis,Lithuania,Alaus kolonėlė
1600939721,2026-09-12,4.0,"","",Ekstra,Lager - Dortmunder / Export,5.2,Švyturys,Lithuania,Maurizio's Pizzeria
1600939801,2026-09-12,3.3,"","",Ekstra,Lager - Dortmunder / Export,5.2,Švyturys,Lithuania,Katpėdėlė
1600939906,2026-09-12,3.3,"",Wuppertal ,Bistrampolio Dvaro Šviesusis / Bistrampolio Dvaro Light / Muižas Gaišais Alus,Lager - Pale,5.0,Aukštaitijos Bravorai,Lithuania,Uzupio Res Publika
1600940214,2026-09-12,3.8,"","Södra Sunderbyn, Luleå, Sweden ",Nelson Sauvin X Simcoe X Superdelic West Coast IPA,IPA - American,6.2,Ārpus Brewing Co.,Latvia,Nisha Craft Capital
1600940384,2026-09-12,3.3,Prima niet super,"",Šviesusis Alus,Lager - Pale,5.0,Utenos Alus,Lithuania,
1600940439,2026-09-12,3.8,"","",Keturi Vėjai (Four Winds),Kölsch,4.9,Brick by Brick (Raudonų Plytų Alaus Dirbtuvės),Lithuania,Halės Smokehouse
1600941264,2026-09-12,3.8,"","",Nelson Sauvin X Simcoe X Superdelic West Coast IPA,IPA - American,6.2,Ārpus Brewing Co.,Latvia,Nisha Craft Capital
1600941623,2026-09-12,4.0,"","",Denver,IPA - Imperial / Double New England / Hazy,9.2,Omnipollo,Sweden,Nisha Craft Capital
1600942094,2026-09-12,3.5,"","",Sweet Joy: Hruškový Frgál,Sour - Smoothie / Pastry,3.3,Upside Down,Czech Republic,Nisha Craft Capital
1600942412,2026-09-12,4.3,"",Colorado,Špunka Pils,Pilsner - Czech / Bohemian,4.8,Dundulis,Lithuania,Špunka
1600942847,2026-09-12,4.5,"","",ABRAKADABRA [ Drumstasis IPA ],IPA - New England / Hazy,5.4,Dundulis,Lithuania,Špunka
1600942911,2026-09-12,4.3,"","",Useless Warning,Mead - Cyser,13.3,Quantum Satis,Poland,Nisha Craft Capital
1600943335,2026-09-12,2.5,"","",Kalnapilis Pilsner,Pilsner - Other,4.6,Kalnapilis Brewery,Lithuania,ibis Vilnius Centre
1600943951,2026-09-12,3.3,5€ / 53kr.,Oslo,German Style Wheat Beer,Wheat Beer - Hefeweizen,4.9,Sakiškės Brewery / Sakiškių Alus,Lithuania,Putoja 2026
1600944761,2026-09-12,4.5,"","",Thin Red Line 4,Mead - Melomel,13.3,Quantum Satis,Poland,Nisha Craft Capital
1600945753,2026-09-12,2.8,"Funky fluid has many good ipa, but this was not one of them:/","",It's Coming Home (Final Eight - England),IPA - New England / Hazy,6.2,Funky Fluid,Poland,Local Pub
1600945764,2026-09-12,3.8,"","",Origin IPA,IPA - New England / Hazy,5.8,Basker Brewing Co.,Lithuania,Huracán Coffee
1600945840,2026-09-12,4.0,"","",Denver,IPA - Imperial / Double New England / Hazy,9.2,Omnipollo,Sweden,Nisha Craft Capital
1600947099,2026-09-12,0.0,"",Vilnius,1664 Blanc,Wheat Beer - Witbier / Blanche,5.0,Brasseries Kronenbourg,France,Tashkent Nr. 1
1600947584,2026-09-12,3.8,"неяк я не заўважыў, што ў Нішы паставілі апарат для slushie, можна качаць бэдж","",Sweet Joy: Hruškový Frgál,Sour - Smoothie / Pastry,3.3,Upside Down,Czech Republic,Nisha Craft Capital
1600948033,2026-09-12,3.0,Разогрев,Minsk,Naminė Duonos Gira,Kvass,0.0,Etno Dvaras,Lithuania,Etno dvaras
1600948889,2026-09-12,0.0,"","",Farm To Glass '26: Nelson Sauvin,IPA - New Zealand,6.5,Funky Fluid,Poland,Local Pub
1600949064,2026-09-12,4.3,"",Minsk,Naminė Duonos Gira,Kvass,0.0,Etno Dvaras,Lithuania,
1600949120,2026-09-12,4.0,"",Lithuania,God of the Guilty,IPA - New England / Hazy,6.5,Third Moon Brewing Company,Canada,Nisha Craft Capital
1600949454,2026-09-12,5.0,"","",Gubernija Sauvin-On IPA,IPA - Session,4.5,Gubernija Brewery,Lithuania,Loft Inn
1600951536,2026-09-12,3.0,"","",Berrassa,Sour - Fruited Gose,4.3,Smiðjan Brugghús,Iceland,
1600951544,2026-09-12,3.8,"","",Citra IPA,IPA - American,5.4,Bear & Boar,Lithuania,Gero alaus parduotuvė
1600952095,2026-09-12,4.0,"",Colorado,Slageris,Lager - Helles,5.2,Dundulis,Lithuania,Špunka
1600952097,2026-09-12,3.8,"","",Citra IPA,IPA - American,5.4,Bear & Boar,Lithuania,Gero alaus parduotuvė
1600952608,2026-09-12,3.5,"","",Er of Snemmt Að Fá Sér?,Lager - IPL (India Pale Lager),5.0,Smiðjan Brugghús,Iceland,
1600953474,2026-09-12,3.8,"","",Citra IPA,IPA - American,5.4,Bear & Boar,Lithuania,Gero alaus parduotuvė
1600953530,2026-09-12,3.0,"",Vilnius,Yuzu Pils,Pilsner - Other,5.4,Fruition Brewing,United States,Putoja 2026
1600953708,2026-09-12,4.0,"","Åbo, Finland",Humulupu IPA,IPA - Session,5.0,Dundulis,Lithuania,Gringo Pub
1600953726,2026-09-12,4.0,"","Södra Sunderbyn, Luleå, Sweden ",X Years of Nisha,IPA - New England / Hazy,6.5,Browar Rockmill,Poland,Nisha Craft Capital
1600953797,2026-09-12,3.3,"","",Ástir Og Ananas,Fruit Beer,6.5,RVK Brewing Co,Iceland,
1600954750,2026-09-12,3.8,"",Vilnius,Minoh Kokusan Momo Weizen (国産桃ヴァイツェン),Wheat Beer - Fruited,5.0,Minoh Beer,Japan,Putoja 2026
1600955087,2026-09-12,3.8,"",Vilnius,Minoh X Mikkeler Tokyo Ume-chu (2025),Sour - Fruited,4.0,Minoh Beer,Japan,Putoja 2026
1600955138,2026-09-12,4.5,"","",Skjól,Barleywine - Other,12.0,RVK Brewing Co,Iceland,
1600955452,2026-09-12,3.5,Fora slatkasto,Rijeka,Imperial Kvass,Kvass,0.5,Volfas Engelman,Lithuania,Užupio kavinė
1600955464,2026-09-12,3.8,"",Vilnius,Too Long For Oolong,Sour - Fruited,5.0,OneTwo,Romania,
1600955910,2026-09-12,4.3,"",Vilnius,I'M GREEN,Sour - Smoothie / Pastry,6.0,Green Head,Poland,Putoja 2026
1600956021,2026-09-12,0.0,"","",Fruit Expo: Berry Harvest,Sour - Fruited,4.6,Nova Runda,Croatia,Putoja 2026
1600956290,2026-09-12,4.5,"",Vilnius,The BeeKeeper Vol. 7,Sour - Smoothie / Pastry,6.8,TankBusters.Co,Poland,Putoja 2026
1600956546,2026-09-12,3.8,"",Vilnius,Cumowe Dry Stout,Stout - Irish Dry,5.5,Browar Spółdzielczy,Poland,Putoja 2026
1600956559,2026-09-12,3.8,"","",The Name Is Bober,Pale Ale - American,5.0,Browar Rockmill,Poland,Nisha Craft Capital
1600956632,2026-09-12,0.0,"","",El Espiritu,Pale Ale - XPA (Extra Pale),5.1,Nova Runda,Croatia,Putoja 2026
1600956722,2026-09-12,4.3,"",Vilnius,Mango Milkshake IPA,IPA - Milkshake,6.1,Cerveza 7 Vidas,Peru,Putoja 2026
1600957986,2026-09-12,0.0,"","","IPA Series #13 NZ Forest IPA",IPA - Other,6.5,Mount Brewing Co ,New Zealand,Putoja 2026
1600958008,2026-09-12,4.0,"",Vilnius,Kiljuhanhi,IPA - American,7.0,Panimoyhtiö Tuju,Finland,Putoja Craft Beer Festival
1600958019,2026-09-12,4.3,Žalia kurwa. :),Vilnius. Lithuania.,Ástir Og Ananas,Fruit Beer,6.5,RVK Brewing Co,Iceland,Putoja Craft Beer Festival
1600958031,2026-09-12,4.3,"",Dunakeszi ,Mega Crunch,Stout - Imperial / Double,10.9,Moksa Brewing Co,United States,Putoja 2026
1600958045,2026-09-12,3.3,"","Vilnius, Lithuania",Minoh Yuzu White (ゆずホ和イト),Wheat Beer - Witbier / Blanche,5.0,Minoh Beer,Japan,Dūmų Fabrikas
1600958104,2026-09-12,4.0,"","",Summer Slammer,Sour - Fruited,6.0,Moksa Brewing Co,United States,Putoja 2026
1600958124,2026-09-12,4.0,"","",Summer Slammer,Sour - Fruited,6.0,Moksa Brewing Co,United States,Putoja 2026
1600958161,2026-09-12,3.8,"","",Kiljuhanhi,IPA - American,7.0,Panimoyhtiö Tuju,Finland,Sakiškės Brewery (Sakiškių Alus)
1600958178,2026-09-12,3.8,"",Vilnius,Fruit Expo: Berry Harvest,Sour - Fruited,4.6,Nova Runda,Croatia,
1600958179,2026-09-12,4.0,"",Vilnius,Wild Cherry Biere De Garde,Farmhouse Ale - Bière de Garde,7.0,Scratch Brewing Company,United States,Putoja 2026
1600958180,2026-09-12,4.3,"","",My Precious Riwaka,IPA - Imperial / Double New England / Hazy,8.0,Sudden Death Brewing Co.,Germany,Putoja 2026
1600958185,2026-09-12,4.3,"",Kaunas,Lee Kriek Grande Réserve: Bourbon Vanilla Cuvée (7/25),Wild Ale - American,8.0,de Garde Brewing,United States,Putoja 2026
1600958261,2026-09-12,4.3,"","",Lee Kriek Grande Réserve: Bourbon Vanilla Cuvée (7/25),Wild Ale - American,8.0,de Garde Brewing,United States,
1600958275,2026-09-12,3.8,"",Budapest,The Sixth Peach,Wild Ale - American,6.5,de Garde Brewing,United States,Putoja 2026
1600958287,2026-09-12,0.0,"","",BATON No.009（Pilsner＋UME）,Pilsner - Czech / Bohemian,6.0,Minoh Beer,Japan,Putoja 2026
1600958373,2026-09-12,4.5,"","",640,Pale Ale - Other,5.4,Húsavík Öl,Iceland,Putoja Craft Beer Festival
1600958378,2026-09-12,3.5,"","",Lee Kriek Grande Réserve: Bourbon Vanilla Cuvée (7/25),Wild Ale - American,8.0,de Garde Brewing,United States,Putoja 2026
1600958397,2026-09-12,3.8,"",Budapest,Lee Kriek Grande Réserve: Bourbon Vanilla Cuvée (7/25),Wild Ale - American,8.0,de Garde Brewing,United States,Putoja 2026
1600958405,2026-09-12,4.3,"","",Mega Crunch,Stout - Imperial / Double,10.9,Moksa Brewing Co,United States,Putoja 2026
1600958487,2026-09-12,4.3,"",Vilnius,Elderflower & Plum,Farmhouse Ale - Saison,5.3,Scratch Brewing Company,United States,Putoja 2026
1600958543,2026-09-12,4.3,"","","IPA Series #13 NZ Forest IPA",IPA - Other,6.5,Mount Brewing Co ,New Zealand,Sakiškės Brewery (Sakiškių Alus)
1600958558,2026-09-12,4.0,"","",Jump Into Orchard (逛三园),Sour - Fruited,4.0,Sheng Craft Beer (山乘酿造),China / People's Republic of China,
1600958585,2026-09-12,4.0,"","","Thriller, Sour Ale With Passion Fruits, Peaches, Oranges And Mangos",Sour - Smoothie / Pastry,5.3,Clef Brewery,Slovenia,Putoja Craft Beer Festival
1600958614,2026-09-12,3.5,"","",Summer Slammer,Sour - Fruited,6.0,Moksa Brewing Co,United States,Putoja Craft Beer Festival
1600958632,2026-09-12,3.0,"","Vilnius, Lithuania",BATON No.009（Pilsner＋UME）,Pilsner - Czech / Bohemian,6.0,Minoh Beer,Japan,Dūmų Fabrikas
1600959451,2026-09-12,4.0,"","",Normalipa,IPA - American,5.8,Basker Brewing Co.,Lithuania,Gero alaus parduotuvė
1600959512,2026-09-12,4.3,"",Minsk,Summer Slammer,Sour - Fruited,6.0,Moksa Brewing Co,United States,Putoja 2026
1600959546,2026-09-12,3.5,"",Budapest,"IPA Series #13 NZ Forest IPA",IPA - Other,6.5,Mount Brewing Co ,New Zealand,Putoja 2026
1600959562,2026-09-12,0.0,"","",Smells Like Swan Spirit,IPA - Cold,6.0,Craftrock Brewing,Japan,Putoja 2026
1600959579,2026-09-12,4.0,"","",My Precious Riwaka,IPA - Imperial / Double New England / Hazy,8.0,Sudden Death Brewing Co.,Germany,Putoja 2026
1600959597,2026-09-12,4.3,"",Vilnius,Jump Into Orchard (逛三园),Sour - Fruited,4.0,Sheng Craft Beer (山乘酿造),China / People's Republic of China,Putoja 2026
1600959612,2026-09-12,3.8,"",Vilnius,My Precious Riwaka,IPA - Imperial / Double New England / Hazy,8.0,Sudden Death Brewing Co.,Germany,Putoja 2026
1600959633,2026-09-12,3.5,"","Haifa, IL",Fruit Expo: Berry Harvest,Sour - Fruited,4.6,Nova Runda,Croatia,Putoja 2026
1600959669,2026-09-12,3.0,"",Budapest,Crazy Hazy Daze,IPA - New England / Hazy,6.4,Mount Brewing Co ,New Zealand,Putoja 2026
1600959726,2026-09-12,4.0,"","",Skjól,Barleywine - Other,12.0,RVK Brewing Co,Iceland,Putoja 2026
1600959820,2026-09-12,3.8,"",Dunakeszi ,"IPA Series #13 NZ Forest IPA",IPA - Other,6.5,Mount Brewing Co ,New Zealand,Putoja 2026
1600959854,2026-09-12,4.5,"",Kaunas,The Fabulous Fruits of Doom - Doom02,Sour - Smoothie / Pastry,5.0,Sudden Death Brewing Co.,Germany,Putoja 2026
1600959907,2026-09-12,3.5,"","",Sjokuláta,Stout - Other,9.1,OY Brewing,Faroe Islands,Dūmų Terasa
1600959950,2026-09-12,4.0,"Herkullinen, raikas, pehmeä kookos, cocktail","",Ástir Og Ananas,Fruit Beer,6.5,RVK Brewing Co,Iceland,Dūmų Fabrikas
1600959972,2026-09-12,4.3,"","",Summer Slammer,Sour - Fruited,6.0,Moksa Brewing Co,United States,Putoja 2026
1600959978,2026-09-12,3.8,"",Vilnius,Sahara,Pilsner - Other,5.1,Maktoob Brewing,Romania,
1600959999,2026-09-12,3.0,"","Vilnius, Lithuania",SAKURA Blossom,Sour - Traditional Gose,4.5,Craftrock Brewing,Japan,Dūmų Fabrikas
1600960008,2026-09-12,4.8,"","",Jump Into Orchard (逛三园),Sour - Fruited,4.0,Sheng Craft Beer (山乘酿造),China / People's Republic of China,
1600960041,2026-09-12,0.0,"",Oslo,Skjól,Barleywine - Other,12.0,RVK Brewing Co,Iceland,Putoja 2026
1600960101,2026-09-12,5.0,"",Minsk,Mega Crunch,Stout - Imperial / Double,10.9,Moksa Brewing Co,United States,Putoja 2026
1600960119,2026-09-12,3.5,"",Vilnius,Pils Naturbelassen,Pilsner - German,4.9,Thuisbrunner Elch-Bräu,Germany,Putoja 2026
1600960178,2026-09-12,2.5,"",Budapest,Irish Cream Stout,Stout - Oatmeal,5.0,Galway Bay Brewery,Ireland,Putoja 2026
1600960192,2026-09-12,3.8,"","",Ferskva,Fruit Beer,5.6,OY Brewing,Faroe Islands,Putoja 2026
1600960209,2026-09-12,4.3,Tiršta,Vilnius. Lithuania.,Summer Slammer,Sour - Fruited,6.0,Moksa Brewing Co,United States,Putoja Craft Beer Festival
1600960283,2026-09-12,3.5,"","Haifa, IL",Sjokuláta,Stout - Other,9.1,OY Brewing,Faroe Islands,Putoja 2026
1600961417,2026-09-12,4.0,У зраненую душу,"",Hammer Smashed Hops,IPA - Imperial / Double New England / Hazy,8.5,Panimoyhtiö Tuju,Finland,Dūmų Terasa
1600961423,2026-09-12,3.5,"","Vilnius, Lithuania",Lee Kriek Grande Réserve: Bourbon Vanilla Cuvée (7/25),Wild Ale - American,8.0,de Garde Brewing,United States,Dūmų Fabrikas
1600961424,2026-09-12,4.5,"",Vilnius,Skjól,Barleywine - Other,12.0,RVK Brewing Co,Iceland,Putoja 2026
1600961445,2026-09-12,3.8,"",Vilnius,Plums From Hell,IPA - Fruited,5.0,Artūras Masiliauskas,Lithuania,Putoja 2026
1600961491,2026-09-12,3.8,"","",Sahara,Pilsner - Other,5.1,Maktoob Brewing,Romania,Putoja 2026
1600961523,2026-09-12,4.0,"",Vilnius,Hammer Smashed Hops,IPA - Imperial / Double New England / Hazy,8.5,Panimoyhtiö Tuju,Finland,Putoja 2026
1600961574,2026-09-12,3.8,"","",Rabarbie 2026,Sour - Fruited,4.7,Wasa Brewing Company,Finland,Putoja 2026
1600961585,2026-09-12,4.0,"",Minsk,Ástir Og Ananas,Fruit Beer,6.5,RVK Brewing Co,Iceland,Putoja 2026
1600961639,2026-09-12,3.5,"","",Hattrick West Coast IPA,IPA - American,6.5,Wasa Brewing Company,Finland,Putoja 2026
1600961643,2026-09-12,3.8,"","","IPA Series #13 NZ Forest IPA",IPA - Other,6.5,Mount Brewing Co ,New Zealand,Putoja Craft Beer Festival
1600961664,2026-09-12,3.5,"","Haifa, IL",Smells Like Swan Spirit,IPA - Cold,6.0,Craftrock Brewing,Japan,Putoja 2026
1600961667,2026-09-12,0.0,"","",SAKURA Blossom,Sour - Traditional Gose,4.5,Craftrock Brewing,Japan,Putoja 2026
1600961670,2026-09-12,3.8,"",Vilnius,Clear Day,Pilsner - American,5.6,Sofia Electric Brewing ,Bulgaria,
1600961717,2026-09-12,3.5,"","",Strawberry Passion Snack,Sour - Fruited Berliner Weisse,4.9,Fruition Brewing,United States,Putoja Craft Beer Festival
1600961731,2026-09-12,4.0,Ну пагналі 2 дзень,"Belarus, Minsk",Rabarbie 2026,Sour - Fruited,4.7,Wasa Brewing Company,Finland,Putoja 2026
1600961779,2026-09-12,2.3,"","Vilnius, Lithuania",The Sixth Peach,Wild Ale - American,6.5,de Garde Brewing,United States,Dūmų Fabrikas
1600961822,2026-09-12,4.5,"","",BREAKFAST OATMEAL STOUT,Stout - Oatmeal,7.8,Cerveza 7 Vidas,Peru,Putoja 2026
1600961844,2026-09-12,3.8,"",Vilnius,Summer Slammer,Sour - Fruited,6.0,Moksa Brewing Co,United States,Putoja 2026
1600961845,2026-09-12,4.0,"","Helsinki, Finland",The Fabulous Fruits of Doom - Doom02,Sour - Smoothie / Pastry,5.0,Sudden Death Brewing Co.,Germany,Putoja 2026
1600961896,2026-09-12,3.8,"Фіны не тое, каб топчыкі","",Rabarbie 2026,Sour - Fruited,4.7,Wasa Brewing Company,Finland,Putoja 2026
